date,Smax
2022-02-19,0.566844
2022-02-20,0.351393
2022-02-21,0.877569
2022-02-22,0.863974
2022-02-23,0.865073
2022-02-24,0.852583
2022-02-25,0.851469
2022-02-26,0.580023
2022-02-27,0.331262
2022-02-28,0.521619
2022-03-01,0.431705
2022-03-02,0.725374
2022-03-03,0.905987
2022-03-04,0.891182
2022-03-05,0.534719
2022-03-06,0.326921
2022-03-07,0.838969
2022-03-08,0.856657
2022-03-09,0.871321
2022-03-10,0.865073
2022-03-11,0.878695
2022-03-12,0.580023
2022-03-13,0.344451
2022-03-14,0.872454
2022-03-15,0.866214
2022-03-16,0.849368
2022-03-17,0.88107
2022-03-18,0.857721
2022-03-19,0.586928
2022-03-20,0.350244
2022-03-21,0.857721
2022-03-22,0.809782
2022-03-23,0.838969
2022-03-24,0.763968
2022-03-25,0.832721
2022-03-26,0.520938
2022-03-27,0.326158
2022-03-28,0.866214
2022-03-29,0.870229
2022-03-30,0.877569
2022-03-31,0.851469
2022-04-01,0.891182
2022-04-02,0.560518
2022-04-03,0.332465
2022-04-04,0.836839
2022-04-05,0.844139
2022-04-06,0.811795
2022-04-07,0.872454
2022-04-08,0.843103
2022-04-09,0.560038
2022-04-10,0.344451
2022-04-11,0.851469
2022-04-12,0.866214
2022-04-13,0.808843
2022-04-14,0.69219
2022-04-15,0.27371
2022-04-16,0.528895
2022-04-17,0.355816
2022-04-18,0.911051
2022-04-19,0.892334
2022-04-20,0.872454
2022-04-21,0.406329
2022-04-22,0.804501
2022-04-23,0.534286
2022-04-24,0.331262
2022-04-25,0.826474
2022-04-26,0.859976
2022-04-27,0.801501
2022-04-28,0.832721
2022-04-29,0.79928
2022-04-30,0.548421
2022-05-01,0.337589
2022-05-02,0.845218
2022-05-03,0.850397
2022-05-04,0.863974
2022-05-05,0.809782
2022-05-06,0.798236
2022-05-07,0.560518
2022-05-08,0.326158
2022-05-09,0.811795
2022-05-10,0.777457
2022-05-11,0.773192
2022-05-12,0.790968
2022-05-13,0.797238
2022-05-14,0.547378
2022-05-15,0.331262
2022-05-16,0.826474
2022-05-17,0.84634
2022-05-18,0.830576
